,Number_of_Pitches,Number_of_Pitch_Classes,Number_of_Common_Pitches,Number_of_Common_Pitch_Classes,Range,Importance_of_Bass_Register,Importance_of_Middle_Register,Importance_of_High_Register,Dominant_Spread,Strong_Tonal_Centres,Mean_Pitch,Mean_Pitch_Class,Most_Common_Pitch,Most_Common_Pitch_Class,Prevalence_of_Most_Common_Pitch,Prevalence_of_Most_Common_Pitch_Class,Relative_Prevalence_of_Top_Pitches,Relative_Prevalence_of_Top_Pitch_Classes,Interval_Between_Most_Prevalent_Pitches,Interval_Between_Most_Prevalent_Pitch_Classes,Pitch_Variability,Pitch_Class_Variability,Pitch_Class_Variability_After_Folding,Pitch_Skewness,Pitch_Class_Skewness,Pitch_Class_Skewness_After_Folding,Pitch_Kurtosis,Pitch_Class_Kurtosis,Pitch_Class_Kurtosis_After_Folding,Major_or_Minor,First_Pitch,First_Pitch_Class,Last_Pitch,Last_Pitch_Class,Most_Common_Melodic_Interval,Mean_Melodic_Interval,Number_of_Common_Melodic_Intervals,Distance_Between_Most_Prevalent_Melodic_Intervals,Prevalence_of_Most_Common_Melodic_Interval,Relative_Prevalence_of_Most_Common_Melodic_Intervals,Amount_of_Arpeggiation,Repeated_Notes,Chromatic_Motion,Stepwise_Motion,Melodic_Thirds,Melodic_Perfect_Fourths,Melodic_Tritones,Melodic_Perfect_Fifths,Melodic_Sixths,Melodic_Sevenths,Melodic_Octaves,Melodic_Large_Intervals,Minor_Major_Melodic_Third_Ratio,Melodic_Embellishments,Direction_of_Melodic_Motion,Average_Length_of_Melodic_Arcs,Average_Interval_Spanned_by_Melodic_Arcs,Melodic_Pitch_Variety,Simple_Initial_Meter,Compound_Initial_Meter,Complex_Initial_Meter,Duple_Initial_Meter,Triple_Initial_Meter,Quadruple_Initial_Meter,Metrical_Diversity,Total_Number_of_Notes,Note_Density_per_Quarter_Note,Note_Density_per_Quarter_Note_per_Voice,Note_Density_per_Quarter_Note_Variability,Range_of_Rhythmic_Values,Number_of_Different_Rhythmic_Values_Present,Number_of_Common_Rhythmic_Values_Present,Prevalence_of_Very_Short_Rhythmic_Values,Prevalence_of_Short_Rhythmic_Values,Prevalence_of_Medium_Rhythmic_Values,Prevalence_of_Long_Rhythmic_Values,Prevalence_of_Very_Long_Rhythmic_Values,Prevalence_of_Dotted_Notes,Shortest_Rhythmic_Value,Longest_Rhythmic_Value,Mean_Rhythmic_Value,Most_Common_Rhythmic_Value,Prevalence_of_Most_Common_Rhythmic_Value,Relative_Prevalence_of_Most_Common_Rhythmic_Values,Difference_Between_Most_Common_Rhythmic_Values,Rhythmic_Value_Variability,Rhythmic_Value_Skewness,Rhythmic_Value_Kurtosis,Mean_Rhythmic_Value_Run_Length,Median_Rhythmic_Value_Run_Length,Variability_in_Rhythmic_Value_Run_Lengths,Mean_Rhythmic_Value_Offset,Median_Rhythmic_Value_Offset,Variability_of_Rhythmic_Value_Offsets,Complete_Rests_Fraction,Partial_Rests_Fraction,Average_Rest_Fraction_Across_Voices,Longest_Complete_Rest,Longest_Partial_Rest,Mean_Complete_Rest_Duration,Mean_Partial_Rest_Duration,Median_Complete_Rest_Duration,Median_Partial_Rest_Duration,Variability_of_Complete_Rest_Durations,Variability_of_Partial_Rest_Durations,Variability_Across_Voices_of_Combined_Rests,Number_of_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Moderate_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Relatively_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Harmonicity_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Strength_of_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_of_Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Rhythmic_Variability_-_Tempo_Standardized,Rhythmic_Looseness_-_Tempo_Standardized,Polyrhythms_-_Tempo_Standardized,Initial_Tempo,Mean_Tempo,Tempo_Variability,Duration_in_Seconds,Note_Density,Note_Density_Variability,Average_Time_Between_Attacks,Average_Time_Between_Attacks_for_Each_Voice,Variability_of_Time_Between_Attacks,Average_Variability_of_Time_Between_Attacks_for_Each_Voice,Minimum_Note_Duration,Maximum_Note_Duration,Average_Note_Duration,Variability_of_Note_Durations,Amount_of_Staccato,Number_of_Strong_Rhythmic_Pulses,Number_of_Moderate_Rhythmic_Pulses,Number_of_Relatively_Strong_Rhythmic_Pulses,Strongest_Rhythmic_Pulse,Second_Strongest_Rhythmic_Pulse,Harmonicity_of_Two_Strongest_Rhythmic_Pulses,Strength_of_Strongest_Rhythmic_Pulse,Strength_of_Second_Strongest_Rhythmic_Pulse,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses,Rhythmic_Variability,Rhythmic_Looseness,Polyrhythms
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle_halved\battle_halved_1039.mid",22.0, 11.0, 2.0, 2.0, 41.0, 0.32, 0.62, 0.06, 4.0, 2.0, 61.0, 7.12, 71.0, 10.0, 0.22, 0.24, 0.9091, 0.9167, 1.0, 1.0, 12.27, 3.745, 3.663, -1.868, -0.7049, -1.114, 5.463, 5.397, 5.378, 0.0, 77.0, 5.0, 51.0, 3.0, 0.0, 4.571, 4.0, 1.0, 0.4286, 0.2857, 0.6327, 0.4286, 0.1224, 0.1224, 0.0, 0.08163, 0.0, 0.1224, 0.102, 0.02041, 0.06122, 0.06122, 0.0, 0.08, 0.5, 1.647, 12.47, 3.071, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 50.0, 1.695, 1.695, 1.492, 6.0, 2.0, 1.0, 0.9, 0.9, 0.0, 0.1, 0.0, 0.1, 0.25, 3.0, 0.525, 0.25, 0.9, 0.1111, 6.0, 0.8334, 0.9899, 12.18, 4.545, 1.0, 11.76, 0.001667, 0.0, 0.01179, 0.1073, 0.1073, 0.1073, 0.25, 0.25, 0.2436, 0.2436, 0.25, 0.25, 0.02311, 0.02311, 0.0, 5.0, 10.0, 10.0, 159.0, 96.0, 1.656, 0.1174, 0.1139, 1.031, 0.2313, 0.02436, 0.0, 0.2, 120.0, 120.0, 0.0, 14.75, 3.39, 2.996, 0.2918, 0.2918, 0.4548, 0.4548, 0.125, 1.5, 0.2633, 0.4164, 0.0, 5.0, 10.0, 10.0, 159.0, 96.0, 1.656, 0.1174, 0.1139, 1.031, 0.2313, 0.02436, 0.0, 0.2
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle_halved\battle_halved_0.mid",12.0, 7.0, 3.0, 2.0, 24.0, 0.0, 0.44, 0.56, 4.0, 2.0, 71.0, 4.94, 76.0, 4.0, 0.18, 0.26, 0.5556, 0.7692, 2.0, 5.0, 7.325, 2.81, 2.899, -1.155, 1.004, 0.3933, 5.187, 5.387, 8.98, 0.0, 69.0, 9.0, 74.0, 2.0, 0.0, 1.939, 4.0, 2.0, 0.3469, 0.8824, 0.4694, 0.3469, 0.1837, 0.4898, 0.102, 0.02041, 0.0, 0.0, 0.0, 0.0, 0.02041, 0.02041, 0.0, 0.0, 0.375, 2.667, 7.667, 4.211, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 50.0, 3.17, 3.17, 1.103, 3.0, 2.0, 1.0, 0.92, 0.92, 0.08, 0.0, 0.0, 0.0, 0.25, 1.0, 0.31, 0.25, 0.92, 0.08696, 3.0, 0.2055, 0.8758, 14.92, 5.556, 2.0, 12.18, 0.01717, 0.0, 0.02654, 0.07184, 0.07184, 0.07184, 0.1167, 0.1167, 0.1167, 0.1167, 0.1167, 0.1167, 0.0, 0.0, 0.0, 0.0, 27.0, 16.0, 44.0, 53.0, 1.205, 0.06849, 0.06027, 1.136, 0.1288, 0.01267, 0.75, 0.1875, 143.0, 143.0, 7.505E-12, 6.619, 7.554, 2.0, 0.1289, 0.1289, 0.09584, 0.09584, 0.08042, 0.4196, 0.1229, 0.08906, 0.3, 0.0, 25.0, 17.0, 44.0, 52.0, 1.182, 0.0576, 0.0576, 1.0, 0.1152, 0.01108, 2.294, 0.2353
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle_halved\battle_halved_1.mid",13.0, 7.0, 2.0, 2.0, 24.0, 0.0, 0.48, 0.52, 6.0, 1.0, 71.0, 4.82, 76.0, 4.0, 0.16, 0.24, 0.625, 0.8333, 1.0, 5.0, 7.283, 2.946, 2.968, -1.211, 0.8349, 0.2628, 5.199, 5.331, 8.815, 0.0, 72.0, 0.0, 77.0, 5.0, 0.0, 1.939, 4.0, 2.0, 0.3673, 0.7778, 0.5102, 0.3673, 0.1633, 0.449, 0.1224, 0.02041, 0.0, 0.0, 0.0, 0.0, 0.02041, 0.02041, 0.0, 0.0, 0.3871, 2.818, 8.364, 4.189, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 50.0, 3.047, 3.047, 1.894, 3.0, 2.0, 1.0, 0.9, 0.9, 0.1, 0.0, 0.0, 0.0, 0.25, 1.0, 0.325, 0.25, 0.9, 0.1111, 3.0, 0.2273, 0.9899, 12.18, 5.556, 1.0, 12.55, 0.01717, 0.0, 0.02654, 0.06196, 0.06196, 0.06196, 0.1167, 0.1167, 0.1167, 0.1167, 0.1167, 0.1167, 0.0, 0.0, 0.0, 0.0, 26.0, 16.0, 44.0, 80.0, 1.818, 0.06684, 0.0615, 1.087, 0.1283, 0.01279, 0.75, 0.125, 143.0, 143.0, 7.79E-12, 6.885, 7.263, 2.557, 0.1284, 0.1284, 0.09238, 0.09238, 0.08042, 0.4196, 0.1292, 0.09839, 0.3, 0.0, 24.0, 15.0, 44.0, 52.0, 1.182, 0.06067, 0.05618, 1.08, 0.1169, 0.01129, 2.467, 0.2667
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle_halved\battle_halved_2.mid",22.0, 11.0, 3.0, 0.0, 68.0, 0.08, 0.06, 0.86, 4.0, 3.0, 81.0, 5.68, 91.0, 7.0, 0.12, 0.16, 0.8333, 1.0, 2.0, 1.0, 15.62, 3.21, 3.974, -1.244, -1.234, -0.8154, 10.55, 5.497, 4.874, 0.0, 64.0, 4.0, 91.0, 7.0, 1.0, 10.1, 3.0, 2.0, 0.2449, 0.9167, 0.3061, 0.0, 0.2449, 0.4082, 0.3061, 0.04082, 0.02041, 0.0, 0.0, 0.0, 0.0, 0.2245, 2.75, 0.02, 0.4694, 1.633, 16.4, 5.917, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 50.0, 0.9302, 0.9302, 0.8462, 8.0, 4.0, 1.0, 0.82, 0.84, 0.14, 0.04, 0.04, 0.16, 0.25, 6.0, 0.635, 0.25, 0.82, 0.1463, 4.0, 1.179, 0.9794, 23.0, 5.0, 1.0, 11.95, 0.04, 0.0, 0.1545, 0.4465, 0.4465, 0.4465, 6.25, 6.25, 0.5854, 0.5854, 0.25, 0.25, 1.327, 1.327, 0.0, 5.0, 7.0, 5.0, 80.0, 120.0, 1.5, 0.2074, 0.2021, 1.026, 0.4096, 0.03373, 0.0, 0.4, 165.0, 165.0, 1.506E-11, 19.55, 2.558, 2.116, 0.394, 0.394, 0.6196, 0.6196, 0.09091, 1.909, 0.2164, 0.3759, 0.82, 7.0, 7.0, 7.0, 110.0, 164.0, 1.491, 0.1529, 0.149, 1.026, 0.302, 0.02835, 0.0, 0.2857
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle_halved\battle_halved_3.mid",15.0, 7.0, 4.0, 0.0, 33.0, 0.0, 0.02, 0.98, 4.0, 3.0, 84.0, 5.58, 80.0, 8.0, 0.12, 0.18, 1.0, 0.8889, 2.0, 3.0, 6.28, 3.277, 4.157, 0.3726, -1.3, -1.487, 7.385, 5.502, 4.827, 0.0, 89.0, 5.0, 64.0, 4.0, 1.0, 3.041, 4.0, 2.0, 0.2857, 0.8571, 0.3878, 0.0, 0.2857, 0.4898, 0.3878, 0.08163, 0.02041, 0.0, 0.0, 0.0, 0.0, 0.02041, 1.714, 0.0, 0.449, 1.75, 4.429, 5.889, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 50.0, 1.942, 1.942, 1.023, 4.0, 2.0, 1.0, 0.98, 0.98, 0.02, 0.0, 0.0, 0.02, 0.25, 1.5, 0.275, 0.25, 0.98, 0.02041, 4.0, 0.1768, 0.4243, 56.39, 25.0, 49.0, 33.94, 0.0, 0.0, 0.0, 0.466, 0.466, 0.466, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.0, 0.0, 0.0, 5.0, 10.0, 5.0, 120.0, 80.0, 1.5, 0.1957, 0.187, 1.047, 0.3826, 0.03122, 0.0, 0.6, 165.0, 165.0, 1.08E-11, 9.364, 5.34, 0.2302, 0.1751, 0.1751, 0.01817, 0.01817, 0.09091, 0.5455, 0.1, 0.06428, 0.98, 7.0, 13.0, 7.0, 164.0, 110.0, 1.491, 0.1442, 0.1378, 1.047, 0.2821, 0.02587, 0.0, 0.4286
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle_halved\battle_halved_4.mid",8.0, 8.0, 1.0, 1.0, 8.0, 0.0, 1.0, 0.0, 1.0, 1.0, 65.0, 4.98, 64.0, 4.0, 0.72, 0.72, 0.1111, 0.1111, 5.0, 5.0, 2.179, 2.075, 2.039, 1.68, 1.417, 0.559, 7.548, 7.233, 9.971, 0.0, 64.0, 4.0, 64.0, 4.0, 0.0, 1.429, 2.0, 1.0, 0.6327, 0.2258, 0.6531, 0.6327, 0.1429, 0.1429, 0.02041, 0.08163, 0.08163, 0.0, 0.04082, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4444, 1.385, 5.0, 2.049, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 50.0, 1.735, 1.735, 1.689, 9.0, 6.0, 1.0, 0.84, 0.84, 0.12, 0.08, 0.02, 0.04, 0.125, 6.0, 0.4625, 0.125, 0.7, 1.0, 0.0, 0.9824, 1.031, 27.8, 2.941, 1.0, 2.749, 0.0875, 0.0625, 0.1336, 0.2538, 0.2538, 0.2538, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.0, 0.0, 0.0, 5.0, 10.0, 10.0, 120.0, 160.0, 1.333, 0.118, 0.1091, 1.081, 0.2271, 0.0243, 0.0, 0.3, 145.0, 145.0, 3.51E-11, 11.92, 4.194, 4.041, 0.2419, 0.2419, 0.4546, 0.4546, 0.02586, 2.871, 0.1779, 0.4621, 0.84, 1.0, 12.0, 12.0, 145.0, 193.0, 1.331, 0.102, 0.09439, 1.081, 0.1964, 0.02212, 0.0, 0.08333
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle_halved\battle_halved_5.mid",8.0, 7.0, 3.0, 1.0, 17.0, 0.0, 1.0, 0.0, 2.0, 2.0, 64.0, 4.58, 64.0, 4.0, 0.58, 0.58, 0.2069, 0.2069, 1.0, 1.0, 2.524, 1.98, 2.991, 0.6894, 0.8786, 0.4614, 11.32, 8.18, 7.275, 0.0, 70.0, 10.0, 65.0, 5.0, 0.0, 2.102, 3.0, 2.0, 0.3469, 0.8235, 0.3878, 0.3469, 0.1429, 0.4286, 0.04082, 0.04082, 0.06122, 0.0, 0.08163, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4375, 1.882, 6.0, 3.167, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 50.0, 1.717, 1.717, 1.003, 6.0, 6.0, 3.0, 0.66, 0.68, 0.34, 0.06, 0.0, 0.06, 0.125, 2.0, 0.53, 0.125, 0.44, 1.0, 0.0, 0.5712, 1.471, 7.053, 2.273, 2.0, 2.12, 0.06125, 0.0625, 0.008839, 0.1953, 0.1953, 0.1953, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.0, 0.0, 0.0, 2.0, 10.0, 10.0, 120.0, 60.0, 2.0, 0.122, 0.1142, 1.069, 0.2362, 0.02301, 0.0, 0.3, 145.0, 145.0, 3.57E-11, 12.05, 4.149, 1.91, 0.2419, 0.2419, 0.2238, 0.2238, 0.02586, 0.8017, 0.194, 0.236, 0.66, 2.0, 12.0, 12.0, 145.0, 73.0, 1.986, 0.1084, 0.1014, 1.069, 0.2098, 0.02107, 0.0, 0.08333
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle_halved\battle_halved_6.mid",13.0, 8.0, 4.0, 2.0, 24.0, 0.0, 0.68, 0.32, 3.0, 3.0, 71.0, 5.02, 72.0, 0.0, 0.18, 0.24, 0.7778, 0.9167, 8.0, 4.0, 6.283, 3.543, 4.145, -0.2387, 0.01694, 0.825, 5.629, 5.297, 4.912, 0.0, 77.0, 5.0, 72.0, 0.0, 1.0, 5.245, 3.0, 1.0, 0.2653, 0.9231, 0.2245, 0.0, 0.2653, 0.5102, 0.102, 0.06122, 0.0, 0.04082, 0.102, 0.02041, 0.04082, 0.1224, 0.6667, 0.0, 0.4694, 1.485, 7.636, 5.405, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 50.0, 1.418, 1.418, 1.027, 8.0, 4.0, 2.0, 0.24, 0.84, 0.68, 0.08, 0.0, 0.08, 0.125, 4.0, 0.77, 0.5, 0.6, 0.4, 2.0, 1.021, 0.7936, 12.52, 3.846, 1.0, 7.915, 0.1113, 0.125, 0.0635, 0.03369, 0.03369, 0.03369, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.0, 0.0, 0.0, 7.0, 10.0, 7.0, 80.0, 160.0, 2.0, 0.1571, 0.1466, 1.071, 0.3037, 0.02761, 0.0, 0.4286, 97.0, 97.0, 9.934E-12, 21.8, 2.293, 1.662, 0.439, 0.439, 0.6875, 0.6875, 0.03866, 2.59, 0.4214, 0.6612, 0.24, 5.0, 8.0, 5.0, 65.0, 129.0, 1.985, 0.2055, 0.1918, 1.071, 0.3973, 0.03217, 0.0, 0.4
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle_halved\battle_halved_7.mid",11.0, 10.0, 3.0, 1.0, 14.0, 0.0, 0.64, 0.36, 2.0, 3.0, 71.0, 4.56, 72.0, 0.0, 0.22, 0.22, 0.6364, 0.6364, 3.0, 5.0, 4.225, 3.4, 4.02, -0.3409, -0.3883, -0.7164, 5.505, 5.106, 4.964, 0.0, 64.0, 4.0, 69.0, 9.0, 1.0, 4.429, 5.0, 1.0, 0.2449, 0.6667, 0.1429, 0.0, 0.2449, 0.4082, 0.06122, 0.102, 0.1429, 0.08163, 0.2041, 0.0, 0.0, 0.0, 0.5, 0.0, 0.5714, 1.256, 5.41, 5.763, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 50.0, 2.667, 2.667, 0.09144, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 50.0, 50.0, 0.0, 0.125, 0.125, 0.0, 0.0, 0.0, -6.467E-8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 7.0, 7.0, 160.0, 107.0, 1.495, 0.1524, 0.1492, 1.021, 0.3016, 0.02925, 0.0, 0.4286, 97.0, 97.0, 1.653E-11, 11.6, 4.311, 0.1218, 0.2307, 0.2307, 2.524E-16, 2.524E-16, 0.232, 0.232, 0.232, 1.682E-16, 0.0, 5.0, 5.0, 5.0, 129.0, 87.0, 1.483, 0.2087, 0.2043, 1.021, 0.413, 0.03482, 0.0, 0.4
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle_halved\battle_halved_8.mid",18.0, 10.0, 2.0, 1.0, 31.0, 0.0, 0.38, 0.62, 6.0, 2.0, 74.0, 5.24, 76.0, 4.0, 0.24, 0.26, 0.4167, 0.5385, 4.0, 5.0, 5.612, 3.317, 3.017, -1.005, 1.121, -0.1989, 7.605, 5.513, 7.156, 0.0, 57.0, 9.0, 76.0, 4.0, 2.0, 3.286, 3.0, 1.0, 0.3673, 0.6667, 0.2245, 0.02041, 0.2449, 0.6122, 0.1224, 0.1224, 0.0, 0.0, 0.04082, 0.02041, 0.06122, 0.0, 2.0, 0.0, 0.5, 2.087, 6.783, 5.964, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 50.0, 0.9132, 0.9132, 0.5128, 9.0, 6.0, 2.0, 0.48, 0.52, 0.44, 0.08, 0.02, 0.08, 0.25, 8.0, 0.98, 0.25, 0.48, 0.6667, 3.0, 1.363, 1.057, 21.16, 2.941, 2.0, 2.384, 0.0, 0.0, 0.0, 0.105, 0.105, 0.105, 0.5, 0.5, 0.2738, 0.2738, 0.25, 0.25, 0.0752, 0.0752, 0.0, 5.0, 8.0, 5.0, 120.0, 60.0, 2.0, 0.2296, 0.2074, 1.107, 0.437, 0.03334, 0.0, 0.6, 100.0, 100.0, 0.0, 32.85, 1.522, 0.9194, 0.6623, 0.6623, 0.7955, 0.7955, 0.15, 4.8, 0.588, 0.8176, 0.0, 5.0, 8.0, 5.0, 100.0, 50.0, 2.0, 0.2313, 0.209, 1.107, 0.4403, 0.03336, 0.0, 0.6
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle_halved\battle_halved_9.mid",12.0, 9.0, 5.0, 1.0, 17.0, 0.0, 0.04, 0.96, 3.0, 2.0, 80.0, 6.1, 76.0, 4.0, 0.2, 0.26, 0.8, 0.6923, 5.0, 7.0, 3.925, 3.632, 2.974, -0.749, -0.7433, -0.1816, 6.044, 5.344, 7.409, 0.0, 88.0, 4.0, 76.0, 4.0, 2.0, 3.673, 4.0, 1.0, 0.3265, 0.6875, 0.3673, 0.02041, 0.2245, 0.551, 0.1837, 0.08163, 0.0, 0.04082, 0.0, 0.0, 0.1224, 0.0, 1.25, 0.0, 0.5625, 1.778, 6.481, 4.917, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 50.0, 1.163, 1.163, 0.2987, 7.0, 4.0, 3.0, 0.26, 0.42, 0.72, 0.02, 0.0, 0.0, 0.25, 4.0, 0.785, 1.0, 0.56, 0.4643, 3.0, 0.5715, -1.129, 26.56, 6.25, 4.0, 8.259, 0.0, 0.0, 0.0, 0.08721, 0.08721, 0.08721, 0.5, 0.5, 0.2679, 0.2679, 0.25, 0.25, 0.06682, 0.06682, 0.0, 5.0, 5.0, 5.0, 120.0, 60.0, 2.0, 0.2848, 0.2595, 1.098, 0.5443, 0.0375, 0.0, 0.6, 100.0, 100.0, 0.0, 25.8, 1.938, 1.057, 0.5154, 0.5154, 0.3506, 0.3506, 0.15, 2.4, 0.471, 0.3429, 0.0, 5.0, 5.0, 5.0, 100.0, 50.0, 2.0, 0.3237, 0.295, 1.098, 0.6187, 0.03828, 0.0, 0.6
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle_halved\battle_halved_10.mid",3.0, 3.0, 3.0, 3.0, 2.0, 0.0, 0.0, 1.0, 1.0, 3.0, 75.0, 3.02, 75.0, 3.0, 0.5, 0.5, 0.52, 0.52, 1.0, 1.0, 0.714, 0.714, 3.094, 0.08403, 0.08403, -2.89, 5.41, 5.41, 4.533, 0.0, 75.0, 3.0, 76.0, 4.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5102, 2.042, 1.958, 2.979, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 50.0, 4.0, 4.0, 0.08511, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25, 0.25, 0.25, 0.25, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.469E-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 10.0, 10.0, 159.0, 120.0, 1.325, 0.1106, 0.1082, 1.022, 0.2188, 0.02427, 0.0, 0.2, 150.0, 150.0, 0.0, 5.0, 10.0, 0.0, 0.09792, 0.09792, 1.402E-17, 1.402E-17, 0.1, 0.1, 0.1, 9.813E-17, 0.0, 0.0, 13.0, 13.0, 199.0, 150.0, 1.327, 0.08818, 0.0863, 1.022, 0.1745, 0.02112, 0.0, 0.07692
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle_halved\battle_halved_11.mid",8.0, 7.0, 3.0, 2.0, 13.0, 0.0, 0.28, 0.72, 1.0, 3.0, 72.0, 4.28, 75.0, 3.0, 0.34, 0.4, 0.5882, 0.5, 1.0, 1.0, 3.664, 2.619, 3.136, -1.703, 1.466, -1.722, 7.661, 6.617, 4.582, 0.0, 75.0, 3.0, 68.0, 8.0, 1.0, 1.571, 2.0, 1.0, 0.6327, 0.2903, 0.2653, 0.1837, 0.6327, 0.6531, 0.04082, 0.02041, 0.06122, 0.04082, 0.0, 0.0, 0.0, 0.0, 1.0, 0.06, 0.5, 2.0, 3.75, 3.214, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 50.0, 1.299, 1.299, 1.203, 7.0, 4.0, 2.0, 0.52, 0.86, 0.34, 0.14, 0.0, 0.08, 0.25, 4.0, 0.78, 0.25, 0.52, 0.6538, 1.0, 1.102, 1.443, 9.802, 1.562, 1.0, 2.475, 0.03, 0.0, 0.1199, 0.0, 0.0, 4.637E-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 10.0, 10.0, 159.0, 80.0, 1.988, 0.1296, 0.1134, 1.143, 0.2429, 0.02448, 0.0, 0.2, 150.0, 150.0, 0.0, 15.4, 3.247, 3.278, 0.2877, 0.2877, 0.416, 0.416, 0.1, 1.8, 0.308, 0.4313, 0.0, 1.0, 13.0, 13.0, 199.0, 100.0, 1.99, 0.1026, 0.08974, 1.143, 0.1923, 0.02128, 0.0, 0.07692
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle_halved\battle_halved_12.mid",6.0, 5.0, 4.0, 3.0, 12.0, 0.0, 0.62, 0.38, 1.0, 4.0, 72.0, 5.2, 72.0, 9.0, 0.26, 0.28, 1.0, 0.9286, 3.0, 9.0, 3.305, 4.175, 3.39, 0.7988, 1.581, 1.097, 6.663, 4.761, 5.104, 0.0, 81.0, 9.0, 69.0, 9.0, 6.0, 3.918, 4.0, 3.0, 0.3878, 0.5263, 0.2653, 0.06122, 0.1429, 0.2857, 0.2041, 0.0, 0.3878, 0.0, 0.06122, 0.0, 0.0, 0.0, 0.0, 0.12, 0.6304, 1.769, 7.154, 4.375, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 50.0, 1.083, 1.083, 0.8217, 8.0, 3.0, 2.0, 0.76, 0.76, 0.06, 0.18, 0.0, 0.06, 0.125, 4.0, 0.86, 0.125, 0.76, 1.0, 0.0, 1.494, 1.476, 7.3, 2.778, 1.0, 3.904, 0.08896, 0.05208, 0.07638, 0.0794, 0.0794, 0.0794, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.0, 0.0, 0.0, 5.0, 10.0, 9.0, 120.0, 159.0, 1.325, 0.1505, 0.1505, 1.0, 0.3011, 0.02592, 0.0, 0.2222, 150.0, 150.0, 0.0, 18.47, 2.707, 1.147, 0.3734, 0.3734, 0.5573, 0.5573, 0.07083, 1.5, 0.3401, 0.551, 0.76, 4.0, 13.0, 10.0, 150.0, 199.0, 1.327, 0.1359, 0.1359, 1.0, 0.2718, 0.02373, 0.0, 0.2
