,Number_of_Pitches,Number_of_Pitch_Classes,Number_of_Common_Pitches,Number_of_Common_Pitch_Classes,Range,Importance_of_Bass_Register,Importance_of_Middle_Register,Importance_of_High_Register,Dominant_Spread,Strong_Tonal_Centres,Mean_Pitch,Mean_Pitch_Class,Most_Common_Pitch,Most_Common_Pitch_Class,Prevalence_of_Most_Common_Pitch,Prevalence_of_Most_Common_Pitch_Class,Relative_Prevalence_of_Top_Pitches,Relative_Prevalence_of_Top_Pitch_Classes,Interval_Between_Most_Prevalent_Pitches,Interval_Between_Most_Prevalent_Pitch_Classes,Pitch_Variability,Pitch_Class_Variability,Pitch_Class_Variability_After_Folding,Pitch_Skewness,Pitch_Class_Skewness,Pitch_Class_Skewness_After_Folding,Pitch_Kurtosis,Pitch_Class_Kurtosis,Pitch_Class_Kurtosis_After_Folding,Major_or_Minor,First_Pitch,First_Pitch_Class,Last_Pitch,Last_Pitch_Class,Most_Common_Melodic_Interval,Mean_Melodic_Interval,Number_of_Common_Melodic_Intervals,Distance_Between_Most_Prevalent_Melodic_Intervals,Prevalence_of_Most_Common_Melodic_Interval,Relative_Prevalence_of_Most_Common_Melodic_Intervals,Amount_of_Arpeggiation,Repeated_Notes,Chromatic_Motion,Stepwise_Motion,Melodic_Thirds,Melodic_Perfect_Fourths,Melodic_Tritones,Melodic_Perfect_Fifths,Melodic_Sixths,Melodic_Sevenths,Melodic_Octaves,Melodic_Large_Intervals,Minor_Major_Melodic_Third_Ratio,Melodic_Embellishments,Direction_of_Melodic_Motion,Average_Length_of_Melodic_Arcs,Average_Interval_Spanned_by_Melodic_Arcs,Melodic_Pitch_Variety,Simple_Initial_Meter,Compound_Initial_Meter,Complex_Initial_Meter,Duple_Initial_Meter,Triple_Initial_Meter,Quadruple_Initial_Meter,Metrical_Diversity,Total_Number_of_Notes,Note_Density_per_Quarter_Note,Note_Density_per_Quarter_Note_per_Voice,Note_Density_per_Quarter_Note_Variability,Range_of_Rhythmic_Values,Number_of_Different_Rhythmic_Values_Present,Number_of_Common_Rhythmic_Values_Present,Prevalence_of_Very_Short_Rhythmic_Values,Prevalence_of_Short_Rhythmic_Values,Prevalence_of_Medium_Rhythmic_Values,Prevalence_of_Long_Rhythmic_Values,Prevalence_of_Very_Long_Rhythmic_Values,Prevalence_of_Dotted_Notes,Shortest_Rhythmic_Value,Longest_Rhythmic_Value,Mean_Rhythmic_Value,Most_Common_Rhythmic_Value,Prevalence_of_Most_Common_Rhythmic_Value,Relative_Prevalence_of_Most_Common_Rhythmic_Values,Difference_Between_Most_Common_Rhythmic_Values,Rhythmic_Value_Variability,Rhythmic_Value_Skewness,Rhythmic_Value_Kurtosis,Mean_Rhythmic_Value_Run_Length,Median_Rhythmic_Value_Run_Length,Variability_in_Rhythmic_Value_Run_Lengths,Mean_Rhythmic_Value_Offset,Median_Rhythmic_Value_Offset,Variability_of_Rhythmic_Value_Offsets,Complete_Rests_Fraction,Partial_Rests_Fraction,Average_Rest_Fraction_Across_Voices,Longest_Complete_Rest,Longest_Partial_Rest,Mean_Complete_Rest_Duration,Mean_Partial_Rest_Duration,Median_Complete_Rest_Duration,Median_Partial_Rest_Duration,Variability_of_Complete_Rest_Durations,Variability_of_Partial_Rest_Durations,Variability_Across_Voices_of_Combined_Rests,Number_of_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Moderate_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Relatively_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Harmonicity_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Strength_of_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_of_Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Rhythmic_Variability_-_Tempo_Standardized,Rhythmic_Looseness_-_Tempo_Standardized,Polyrhythms_-_Tempo_Standardized,Initial_Tempo,Mean_Tempo,Tempo_Variability,Duration_in_Seconds,Note_Density,Note_Density_Variability,Average_Time_Between_Attacks,Average_Time_Between_Attacks_for_Each_Voice,Variability_of_Time_Between_Attacks,Average_Variability_of_Time_Between_Attacks_for_Each_Voice,Minimum_Note_Duration,Maximum_Note_Duration,Average_Note_Duration,Variability_of_Note_Durations,Amount_of_Staccato,Number_of_Strong_Rhythmic_Pulses,Number_of_Moderate_Rhythmic_Pulses,Number_of_Relatively_Strong_Rhythmic_Pulses,Strongest_Rhythmic_Pulse,Second_Strongest_Rhythmic_Pulse,Harmonicity_of_Two_Strongest_Rhythmic_Pulses,Strength_of_Strongest_Rhythmic_Pulse,Strength_of_Second_Strongest_Rhythmic_Pulse,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses,Rhythmic_Variability,Rhythmic_Looseness,Polyrhythms
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\z3intro.mid",15.0, 8.0, 5.0, 1.0, 51.0, 0.08, 0.64, 0.28, 2.0, 4.0, 69.0, 7.27, 67.0, 10.0, 0.17, 0.25, 1.0, 0.72, 1.0, 3.0, 10.98, 3.028, 4.091, 0.183, -0.7232, -1.723, 8.742, 7.163, 4.447, 0.0, 58.0, 10.0, 70.0, 10.0, 0.0, 3.96, 3.0, 5.0, 0.5556, 0.2364, 0.596, 0.5556, 0.0404, 0.1515, 0.0202, 0.1313, 0.0, 0.0101, 0.0202, 0.0101, 0.0, 0.101, 0.0, 0.0, 0.5909, 1.833, 16.21, 1.728, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.504, 1.504, 1.231, 9.0, 6.0, 1.0, 0.89, 0.89, 0.03, 0.08, 0.01, 0.09, 0.125, 6.0, 0.525, 0.25, 0.87, 0.08046, 6.0, 0.9054, 0.9112, 21.66, 5.0, 1.0, 12.7, 0.03354, 0.01042, 0.03586, 0.1856, 0.1856, 0.1856, 3.667, 3.667, 0.3597, 0.3597, 0.1667, 0.1667, 0.6383, 0.6383, 0.0, 4.0, 10.0, 10.0, 120.0, 80.0, 1.5, 0.1304, 0.1166, 1.118, 0.247, 0.02449, 0.0, 0.3, 177.0, 176.8, 6.674E-11, 22.56, 4.432, 4.242, 0.2262, 0.2262, 0.3378, 0.3378, 0.05656, 2.033, 0.1838, 0.3041, 0.6, 0.0, 15.0, 15.0, 177.0, 118.0, 1.5, 0.08941, 0.08, 1.118, 0.1694, 0.01972, 0.0, 0.1333
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\aadventuretitle.mid",12.0, 6.0, 4.0, 2.0, 43.0, 0.78, 0.22, 0.0, 2.0, 4.0, 41.0, 5.29, 28.0, 6.0, 0.14, 0.32, 0.8571, 0.6562, 14.0, 2.0, 14.77, 1.737, 2.453, 0.3594, 0.501, 1.553, 5.531, 6.649, 4.914, 0.0, 70.0, 10.0, 39.0, 3.0, 12.0, 12.58, 5.0, 12.0, 0.2626, 0.7692, 0.7677, 0.202, 0.0, 0.0, 0.0404, 0.0, 0.0, 0.0, 0.0, 0.1414, 0.2626, 0.3535, 0.0, 0.0, 0.4684, 1.549, 24.18, 5.853, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.282, 1.282, 1.063, 10.0, 3.0, 2.0, 0.4, 0.98, 0.58, 0.02, 0.02, 0.02, 0.25, 12.0, 0.63, 0.5, 0.58, 0.6897, 1.0, 1.637, 0.2382, 53.04, 1.471, 1.0, 0.5591, 0.07, 0.0, 0.4925, 0.1026, 0.1026, 0.1026, 0.5, 0.5, 0.3636, 0.3636, 0.25, 0.25, 0.1274, 0.1274, 0.0, 5.0, 10.0, 10.0, 60.0, 160.0, 2.667, 0.1263, 0.1221, 1.034, 0.2484, 0.02459, 0.0, 0.2, 120.0, 120.0, 0.0, 39.0, 2.564, 1.875, 0.3909, 0.3909, 1.104, 1.104, 0.125, 7.75, 0.35, 1.064, 0.0, 5.0, 10.0, 10.0, 60.0, 160.0, 2.667, 0.1263, 0.1221, 1.034, 0.2484, 0.02459, 0.0, 0.2
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\wizardsi.mid",13.0, 8.0, 6.0, 1.0, 19.0, 0.02, 0.98, 0.0, 4.0, 3.0, 62.0, 5.79, 57.0, 9.0, 0.13, 0.23, 0.9231, 0.8261, 7.0, 2.0, 5.0, 3.285, 3.755, -0.87, -1.105, 1.126, 5.099, 5.056, 5.251, 0.0, 62.0, 2.0, 69.0, 9.0, 7.0, 6.354, 5.0, 3.0, 0.1414, 0.9286, 0.5051, 0.0, 0.06061, 0.1818, 0.1919, 0.08081, 0.0303, 0.1414, 0.1818, 0.07071, 0.09091, 0.0303, 0.4615, 0.0, 0.4949, 1.193, 7.482, 4.685, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 3.309, 3.309, 0.6087, 2.0, 3.0, 2.0, 0.92, 1.0, 0.08, 0.0, 0.0, 0.0, 0.125, 0.5, 0.2475, 0.25, 0.74, 0.2432, 1.0, 0.0888, -0.08446, 9.406, 2.273, 1.0, 4.761, 0.03394, 0.02708, 0.02118, 0.2205, 0.2205, 0.2205, 0.3208, 0.3208, 0.2201, 0.2201, 0.225, 0.225, 0.05567, 0.05567, 0.0, 5.0, 13.0, 13.0, 120.0, 80.0, 1.5, 0.1083, 0.1045, 1.036, 0.2128, 0.02168, 0.07692, 0.2308, 120.0, 120.0, 0.0, 15.11, 6.617, 3.55, 0.1505, 0.1505, 0.05566, 0.05566, 0.05625, 0.299, 0.1178, 0.03628, 0.21, 5.0, 13.0, 13.0, 120.0, 80.0, 1.5, 0.1083, 0.1045, 1.036, 0.2128, 0.02168, 0.07692, 0.2308
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\TalesofDestiny_TitleTheme.mid",4.0, 3.0, 4.0, 1.0, 22.0, 0.0, 0.0, 1.0, 1.0, 3.0, 85.0, 0.7, 84.0, 0.0, 0.36, 0.72, 1.0, 0.1944, 12.0, 2.0, 8.67, 1.159, 3.102, 0.5744, 1.812, 1.489, 4.71, 5.763, 8.164, 0.0, 84.0, 0.0, 96.0, 0.0, 12.0, 11.43, 4.0, 11.0, 0.5758, 0.2456, 0.7172, 0.0, 0.1414, 0.1414, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1414, 0.5758, 0.1414, 0.0, 0.0, 0.5051, 1.394, 15.77, 3.979, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 0.6945, 0.6945, 0.1619, 3.0, 2.0, 2.0, 0.0, 0.0, 1.0, 0.58, 0.0, 0.42, 0.75, 2.0, 1.475, 2.0, 0.58, 0.7241, 3.0, 0.6201, -2.54, 4.256, 3.571, 3.0, 2.486, 0.09167, 0.09167, 8.369E-17, 0.0393, 0.0393, 0.0393, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 9.0, 6.0, 60.0, 178.0, 2.967, 0.2619, 0.1667, 1.571, 0.4286, 0.02894, 0.0, 0.5, 90.0, 90.0, 2.591E-11, 95.99, 1.042, 0.3509, 0.9512, 0.9512, 0.4268, 0.4268, 0.4389, 1.272, 0.9222, 0.4134, 0.0, 2.0, 6.0, 5.0, 45.0, 134.0, 2.978, 0.3121, 0.1986, 1.571, 0.5106, 0.0334, 0.2, 0.4
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\PkmGS-Title.mid",27.0, 11.0, 3.0, 1.0, 48.0, 0.05, 0.59, 0.36, 4.0, 3.0, 67.0, 4.74, 62.0, 2.0, 0.1, 0.22, 1.0, 0.7727, 12.0, 2.0, 9.89, 3.628, 3.436, -0.3458, 0.6119, 1.345, 7.773, 5.122, 6.219, 0.0, 67.0, 7.0, 84.0, 0.0, 1.0, 6.414, 4.0, 1.0, 0.2424, 0.7083, 0.3131, 0.06061, 0.2424, 0.4141, 0.1616, 0.09091, 0.0, 0.0303, 0.0202, 0.0303, 0.0202, 0.1717, 0.7778, 0.07, 0.5161, 1.824, 12.35, 6.746, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 0.9009, 0.9009, 0.2687, 7.0, 8.0, 3.0, 0.22, 0.42, 0.76, 0.2, 0.0, 0.25, 0.25, 4.0, 0.9875, 0.25, 0.22, 0.9091, 1.0, 0.7242, 0.9838, 8.014, 1.408, 1.0, 0.8208, 0.01333, 0.0, 0.03693, 0.1224, 0.1224, 0.1224, 2.0, 2.0, 0.849, 0.849, 0.6667, 0.6667, 0.6148, 0.6148, 0.0, 5.0, 14.0, 6.0, 60.0, 80.0, 1.333, 0.2111, 0.1256, 1.68, 0.3367, 0.02564, 0.0, 0.5, 80.0, 80.0, 0.0, 83.25, 1.201, 0.377, 0.8271, 0.8271, 0.6867, 0.6867, 0.1875, 3.0, 0.7306, 0.5452, 0.0, 4.0, 9.0, 5.0, 40.0, 158.0, 3.95, 0.2658, 0.1899, 1.4, 0.4557, 0.03135, 0.0, 0.8
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\smastitle.mid",14.0, 8.0, 5.0, 1.0, 33.0, 0.01, 0.08, 0.91, 3.0, 4.0, 75.0, 4.65, 76.0, 4.0, 0.22, 0.23, 0.7727, 0.7391, 2.0, 2.0, 4.408, 3.105, 2.298, -0.211, 0.6279, 1.24, 13.73, 5.203, 4.99, 0.0, 73.0, 1.0, 76.0, 4.0, 1.0, 2.535, 2.0, 1.0, 0.4545, 0.5556, 0.1616, 0.0202, 0.4545, 0.7071, 0.1111, 0.08081, 0.0101, 0.0202, 0.0202, 0.0101, 0.0, 0.0202, 2.667, 0.0, 0.567, 1.59, 4.033, 4.429, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.53, 1.53, 0.6897, 4.0, 4.0, 2.0, 0.79, 0.97, 0.21, 0.0, 0.0, 0.03, 0.25, 1.5, 0.3175, 0.25, 0.79, 0.2278, 1.0, 0.1661, 1.219, 31.94, 2.941, 2.0, 2.785, 0.0225, 0.0, 0.04827, 0.5449, 0.5449, 0.5449, 2.75, 2.75, 0.3598, 0.3598, 0.25, 0.25, 0.3573, 0.3573, 0.0, 5.0, 5.0, 5.0, 120.0, 60.0, 2.0, 0.2143, 0.2041, 1.05, 0.4184, 0.03484, 0.0, 0.6, 160.0, 160.0, 0.0, 24.52, 4.079, 0.5665, 0.2431, 0.2431, 0.1434, 0.1434, 0.09375, 0.6094, 0.1116, 0.058, 0.79, 7.0, 7.0, 7.0, 159.0, 80.0, 1.988, 0.1576, 0.1501, 1.05, 0.3077, 0.02928, 0.0, 0.2857
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\64title.mid",11.0, 6.0, 5.0, 3.0, 41.0, 0.04, 0.48, 0.48, 3.0, 2.0, 72.0, 4.51, 67.0, 7.0, 0.18, 0.37, 1.0, 0.8108, 10.0, 2.0, 7.915, 2.816, 4.858, 0.02653, -0.522, 2.057, 10.18, 5.237, 4.554, 0.0, 67.0, 7.0, 67.0, 7.0, 2.0, 4.848, 3.0, 3.0, 0.3535, 0.6571, 0.3535, 0.06061, 0.0202, 0.3737, 0.07071, 0.2323, 0.0, 0.2121, 0.0, 0.0, 0.0101, 0.0404, 2.5, 0.02, 0.3441, 1.55, 7.917, 3.988, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 0.5076, 0.5076, 0.1976, 9.0, 9.0, 4.0, 0.03, 0.1, 0.6, 0.39, 0.05, 0.45, 0.25, 8.0, 1.978, 0.75, 0.26, 0.9615, 1.0, 1.662, 1.764, 7.038, 1.333, 1.0, 0.5285, 0.105, 0.0, 0.2302, 0.04949, 0.04949, 0.04949, 3.0, 3.0, 1.219, 1.219, 1.0, 1.0, 1.129, 1.129, 0.0, 4.0, 8.0, 6.0, 119.0, 60.0, 1.983, 0.2524, 0.1456, 1.733, 0.3981, 0.02885, 0.1667, 0.1667, 145.0, 145.0, 4.32E-12, 81.52, 1.227, 0.417, 0.7857, 0.7857, 0.6658, 0.6658, 0.1034, 2.931, 0.7748, 0.628, 0.0, 3.0, 10.0, 7.0, 144.0, 73.0, 1.973, 0.2167, 0.125, 1.733, 0.3417, 0.02557, 0.1429, 0.2857
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\openscr-1.mid",19.0, 10.0, 3.0, 2.0, 79.0, 0.18, 0.05, 0.77, 2.0, 1.0, 82.0, 4.61, 91.0, 7.0, 0.23, 0.48, 0.9565, 0.5625, 5.0, 7.0, 24.32, 3.244, 2.983, -1.109, -2.21, 1.157, 6.342, 4.748, 7.306, 0.0, 91.0, 7.0, 96.0, 0.0, 7.0, 8.596, 3.0, 2.0, 0.2929, 0.7931, 0.5859, 0.06061, 0.0303, 0.101, 0.0202, 0.2323, 0.0, 0.2929, 0.0303, 0.0, 0.2121, 0.05051, 1.0, 0.02, 0.6237, 1.55, 13.12, 2.872, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 0.9324, 0.9324, 0.9107, 9.0, 9.0, 1.0, 0.14, 0.83, 0.78, 0.09, 0.06, 0.08, 0.25, 8.0, 1.01, 0.5, 0.69, 0.2029, 1.0, 1.755, 0.8717, 17.34, 3.448, 1.0, 5.705, 0.0275, 0.0, 0.1325, 0.05594, 0.05594, 0.05594, 1.5, 1.5, 0.4615, 0.4615, 0.25, 0.25, 0.3933, 0.3933, 0.0, 5.0, 10.0, 5.0, 80.0, 120.0, 1.5, 0.1959, 0.1883, 1.041, 0.3842, 0.03157, 0.0, 0.4, 140.0, 140.0, 5.059E-12, 45.96, 2.176, 1.86, 0.4585, 0.4585, 0.7801, 0.7801, 0.1071, 3.857, 0.4339, 0.7721, 0.0, 6.0, 12.0, 6.0, 93.0, 139.0, 1.495, 0.1659, 0.1595, 1.041, 0.3254, 0.02871, 0.0, 0.1667
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\supertennistitle.mid",3.0, 2.0, 2.0, 1.0, 27.0, 0.0, 0.01, 0.99, 1.0, 1.0, 83.0, 6.97, 79.0, 7.0, 0.63, 0.99, 0.5714, 0.0101, 12.0, 3.0, 6.089, 0.3, 0.3, 2.055, -0.3, 0.3, 5.353, 106.2, 106.2, 0.0, 64.0, 4.0, 79.0, 7.0, 12.0, 7.424, 2.0, 12.0, 0.6061, 0.6333, 1.0, 0.3838, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6061, 0.0101, 0.0, 0.0, 0.5082, 1.034, 12.25, 1.969, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 3.478, 3.478, 0.9189, 7.0, 2.0, 1.0, 0.99, 0.99, 0.0, 0.01, 0.0, 0.0, 0.25, 4.0, 0.2875, 0.25, 0.99, 0.0101, 7.0, 0.375, 0.3, 106.2, 50.0, 99.0, 69.3, 0.0, 0.0, 0.0, 0.0, 0.0, 3.095E-13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 10.0, 10.0, 160.0, 120.0, 1.333, 0.1049, 0.1038, 1.011, 0.2087, 0.02422, 0.0, 0.3, 128.0, 127.5, 4.378E-11, 13.53, 7.391, 1.768, 0.135, 0.135, 0.1774, 0.1774, 0.1176, 1.882, 0.1353, 0.1765, 0.0, 0.0, 11.0, 11.0, 170.0, 128.0, 1.328, 0.0959, 0.09491, 1.011, 0.1908, 0.02302, 0.0, 0.1818
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\T_SuperS_TitleScreenRemixV102.mid",5.0, 5.0, 4.0, 2.0, 9.0, 0.0, 1.0, 0.0, 4.0, 2.0, 61.0, 4.52, 63.0, 3.0, 0.36, 0.36, 0.6667, 0.6667, 2.0, 2.0, 2.925, 3.167, 3.677, -1.395, 1.44, -0.718, 5.175, 5.491, 7.286, 0.0, 60.0, 0.0, 63.0, 3.0, 0.0, 1.626, 2.0, 3.0, 0.6061, 0.1833, 0.8384, 0.6061, 0.0, 0.08081, 0.1515, 0.08081, 0.0, 0.08081, 0.0, 0.0, 0.0, 0.0, 2.75, 0.0, 0.4615, 1.5, 6.077, 3.382, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 3.01, 3.01, 1.825, 1.0, 2.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.25, 0.1475, 0.125, 0.82, 1.0, 0.0, 0.04827, 1.399, 7.064, 3.448, 2.0, 2.53, 0.04542, 0.04792, 0.009439, 0.537, 0.537, 0.537, 4.0, 4.0, 0.3725, 0.3725, 0.2208, 0.2208, 0.7824, 0.7824, 0.0, 0.0, 26.0, 25.0, 69.0, 52.0, 1.327, 0.04751, 0.03088, 1.538, 0.07838, 0.008812, 4.56, 0.04, 175.0, 175.0, 2.686E-11, 11.39, 8.779, 2.677, 0.0999, 0.0999, 0.1396, 0.1396, 0.02929, 0.06643, 0.05274, 0.01379, 1.0, 0.0, 31.0, 23.0, 44.0, 40.0, 1.1, 0.0364, 0.03466, 1.05, 0.07106, 0.007754, 9.783, 0.1739
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\getready.mid",6.0, 4.0, 5.0, 2.0, 14.0, 0.0, 0.25, 0.75, 3.0, 2.0, 75.0, 6.56, 76.0, 4.0, 0.5, 0.5, 0.26, 0.42, 5.0, 5.0, 3.737, 2.79, 1.166, -0.3532, -0.4731, -1.132, 5.665, 4.707, 6.755, 0.0, 76.0, 4.0, 76.0, 4.0, 0.0, 1.737, 4.0, 2.0, 0.5657, 0.2679, 0.7374, 0.5657, 0.0, 0.1515, 0.08081, 0.1111, 0.0, 0.09091, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6744, 3.071, 12.07, 4.478, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.762, 1.762, 0.6629, 4.0, 4.0, 2.0, 0.05, 0.74, 0.95, 0.0, 0.0, 0.26, 0.25, 1.5, 0.5675, 0.5, 0.69, 0.3478, 1.0, 0.1841, 1.1, 17.95, 2.703, 2.0, 1.73, 0.0, 0.0, 0.0, 0.0, 0.0, -1.729E-13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 10.0, 10.0, 60.0, 48.0, 1.25, 0.137, 0.1322, 1.036, 0.2692, 0.02543, 0.0, 0.2, 125.0, 125.0, 1.421E-14, 27.24, 3.671, 0.1661, 0.2714, 0.2714, 0.08748, 0.08748, 0.12, 0.72, 0.2724, 0.08839, 0.0, 5.0, 10.0, 10.0, 63.0, 50.0, 1.26, 0.137, 0.1322, 1.036, 0.2692, 0.02543, 0.0, 0.2
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\Jungle_Strike.mid",12.0, 7.0, 3.0, 2.0, 43.0, 0.02, 0.76, 0.22, 4.0, 2.0, 66.0, 5.68, 69.0, 9.0, 0.4, 0.42, 0.55, 0.5476, 5.0, 7.0, 7.589, 3.84, 2.632, -1.028, -1.031, -0.2279, 13.88, 4.521, 9.632, 0.0, 60.0, 0.0, 69.0, 9.0, 5.0, 4.131, 3.0, 5.0, 0.4545, 0.5778, 0.3434, 0.2626, 0.0404, 0.1515, 0.0404, 0.4545, 0.0, 0.0404, 0.0, 0.0, 0.0, 0.05051, 1.0, 0.04, 0.5342, 1.327, 7.345, 2.146, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.05, 1.05, 1.285, 7.0, 7.0, 1.0, 0.67, 0.68, 0.17, 0.18, 0.0, 0.08, 0.25, 4.0, 0.9425, 0.25, 0.67, 0.1791, 7.0, 1.287, 1.615, 7.553, 3.846, 1.0, 10.73, 0.03375, 0.01042, 0.06408, 0.0256, 0.0256, 0.0256, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.0, 0.0, 0.0, 3.0, 10.0, 10.0, 119.0, 158.0, 1.328, 0.1109, 0.1074, 1.033, 0.2183, 0.02411, 0.0, 0.1, 90.0, 90.0, 8.911E-12, 63.49, 1.575, 1.712, 0.6327, 0.6327, 0.8643, 0.8643, 0.1597, 2.66, 0.6186, 0.839, 0.0, 8.0, 8.0, 8.0, 90.0, 177.0, 1.967, 0.1346, 0.1325, 1.016, 0.2671, 0.02722, 0.0, 0.375
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\tombs_and_treasure_title.mid",9.0, 6.0, 6.0, 2.0, 19.0, 0.0, 0.61, 0.39, 6.0, 2.0, 71.0, 6.35, 69.0, 9.0, 0.24, 0.24, 0.7083, 0.875, 3.0, 3.0, 3.841, 3.403, 1.574, 0.02343, 0.3085, 0.7052, 5.905, 4.86, 4.975, 0.0, 66.0, 6.0, 71.0, 11.0, 2.0, 2.778, 3.0, 1.0, 0.3131, 0.7419, 0.5152, 0.1616, 0.06061, 0.3737, 0.303, 0.07071, 0.0, 0.0303, 0.0404, 0.0101, 0.0101, 0.0, 3.286, 0.05, 0.5663, 2.594, 8.438, 5.446, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 0.7323, 0.7323, 0.245, 7.0, 8.0, 2.0, 0.08, 0.43, 0.74, 0.21, 0.0, 0.29, 0.25, 4.0, 1.255, 0.5, 0.35, 0.5714, 2.0, 1.054, 0.7258, 6.79, 1.25, 1.0, 0.7204, 0.097, 0.06667, 0.1103, 0.1144, 0.1144, 0.1144, 1.333, 1.333, 0.2973, 0.2973, 0.1833, 0.1833, 0.3189, 0.3189, 0.0, 3.0, 13.0, 6.0, 120.0, 40.0, 3.0, 0.2214, 0.1571, 1.409, 0.3786, 0.02779, 0.0, 0.5, 95.0, 95.0, 3.682E-11, 86.24, 1.16, 0.3032, 0.8476, 0.8476, 0.7484, 0.7484, 0.1158, 2.884, 0.7638, 0.681, 0.0, 3.0, 10.0, 5.0, 187.0, 95.0, 1.968, 0.2406, 0.2331, 1.032, 0.4737, 0.03143, 0.0, 0.2
"D:\AlphaProject\_PythonML\pythonProject\melodies\title\dl_title.mid",17.0, 9.0, 5.0, 0.0, 31.0, 0.02, 0.3, 0.68, 6.0, 2.0, 74.0, 6.42, 78.0, 6.0, 0.16, 0.19, 0.875, 0.7895, 7.0, 5.0, 5.575, 3.153, 2.329, -0.9578, -0.5518, -0.6441, 10.23, 5.162, 5.532, 0.0, 81.0, 9.0, 81.0, 9.0, 3.0, 3.556, 4.0, 1.0, 0.1919, 0.8947, 0.5152, 0.08081, 0.1616, 0.3333, 0.3535, 0.08081, 0.0, 0.07071, 0.06061, 0.0, 0.0101, 0.0101, 1.187, 0.01, 0.5934, 2.022, 7.6, 5.639, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.217, 1.217, 0.6733, 6.0, 6.0, 1.0, 0.0, 0.79, 0.98, 0.09, 0.0, 0.04, 0.5, 4.0, 0.74, 0.5, 0.79, 0.1139, 2.0, 0.5838, 1.233, 17.69, 3.333, 1.0, 5.719, 0.0735, 0.05, 0.06925, 0.1892, 0.1892, 0.1892, 4.0, 4.0, 0.5409, 0.5409, 0.2, 0.2, 1.128, 1.128, 0.0, 5.0, 5.0, 5.0, 120.0, 60.0, 2.0, 0.2033, 0.2005, 1.014, 0.4038, 0.03377, 0.0, 0.6, 240.0, 240.0, 0.0, 20.55, 4.866, 3.042, 0.1924, 0.1924, 0.1671, 0.1671, 0.1125, 0.9, 0.1666, 0.1297, 0.0, 1.0, 10.0, 10.0, 120.0, 80.0, 1.5, 0.1029, 0.09875, 1.042, 0.2017, 0.02262, 0.0, 0.3
