,Number_of_Pitches,Number_of_Pitch_Classes,Number_of_Common_Pitches,Number_of_Common_Pitch_Classes,Range,Importance_of_Bass_Register,Importance_of_Middle_Register,Importance_of_High_Register,Dominant_Spread,Strong_Tonal_Centres,Mean_Pitch,Mean_Pitch_Class,Most_Common_Pitch,Most_Common_Pitch_Class,Prevalence_of_Most_Common_Pitch,Prevalence_of_Most_Common_Pitch_Class,Relative_Prevalence_of_Top_Pitches,Relative_Prevalence_of_Top_Pitch_Classes,Interval_Between_Most_Prevalent_Pitches,Interval_Between_Most_Prevalent_Pitch_Classes,Pitch_Variability,Pitch_Class_Variability,Pitch_Class_Variability_After_Folding,Pitch_Skewness,Pitch_Class_Skewness,Pitch_Class_Skewness_After_Folding,Pitch_Kurtosis,Pitch_Class_Kurtosis,Pitch_Class_Kurtosis_After_Folding,Major_or_Minor,First_Pitch,First_Pitch_Class,Last_Pitch,Last_Pitch_Class,Most_Common_Melodic_Interval,Mean_Melodic_Interval,Number_of_Common_Melodic_Intervals,Distance_Between_Most_Prevalent_Melodic_Intervals,Prevalence_of_Most_Common_Melodic_Interval,Relative_Prevalence_of_Most_Common_Melodic_Intervals,Amount_of_Arpeggiation,Repeated_Notes,Chromatic_Motion,Stepwise_Motion,Melodic_Thirds,Melodic_Perfect_Fourths,Melodic_Tritones,Melodic_Perfect_Fifths,Melodic_Sixths,Melodic_Sevenths,Melodic_Octaves,Melodic_Large_Intervals,Minor_Major_Melodic_Third_Ratio,Melodic_Embellishments,Direction_of_Melodic_Motion,Average_Length_of_Melodic_Arcs,Average_Interval_Spanned_by_Melodic_Arcs,Melodic_Pitch_Variety,Simple_Initial_Meter,Compound_Initial_Meter,Complex_Initial_Meter,Duple_Initial_Meter,Triple_Initial_Meter,Quadruple_Initial_Meter,Metrical_Diversity,Total_Number_of_Notes,Note_Density_per_Quarter_Note,Note_Density_per_Quarter_Note_per_Voice,Note_Density_per_Quarter_Note_Variability,Range_of_Rhythmic_Values,Number_of_Different_Rhythmic_Values_Present,Number_of_Common_Rhythmic_Values_Present,Prevalence_of_Very_Short_Rhythmic_Values,Prevalence_of_Short_Rhythmic_Values,Prevalence_of_Medium_Rhythmic_Values,Prevalence_of_Long_Rhythmic_Values,Prevalence_of_Very_Long_Rhythmic_Values,Prevalence_of_Dotted_Notes,Shortest_Rhythmic_Value,Longest_Rhythmic_Value,Mean_Rhythmic_Value,Most_Common_Rhythmic_Value,Prevalence_of_Most_Common_Rhythmic_Value,Relative_Prevalence_of_Most_Common_Rhythmic_Values,Difference_Between_Most_Common_Rhythmic_Values,Rhythmic_Value_Variability,Rhythmic_Value_Skewness,Rhythmic_Value_Kurtosis,Mean_Rhythmic_Value_Run_Length,Median_Rhythmic_Value_Run_Length,Variability_in_Rhythmic_Value_Run_Lengths,Mean_Rhythmic_Value_Offset,Median_Rhythmic_Value_Offset,Variability_of_Rhythmic_Value_Offsets,Complete_Rests_Fraction,Partial_Rests_Fraction,Average_Rest_Fraction_Across_Voices,Longest_Complete_Rest,Longest_Partial_Rest,Mean_Complete_Rest_Duration,Mean_Partial_Rest_Duration,Median_Complete_Rest_Duration,Median_Partial_Rest_Duration,Variability_of_Complete_Rest_Durations,Variability_of_Partial_Rest_Durations,Variability_Across_Voices_of_Combined_Rests,Number_of_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Moderate_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Relatively_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Harmonicity_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Strength_of_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_of_Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Rhythmic_Variability_-_Tempo_Standardized,Rhythmic_Looseness_-_Tempo_Standardized,Polyrhythms_-_Tempo_Standardized,Initial_Tempo,Mean_Tempo,Tempo_Variability,Duration_in_Seconds,Note_Density,Note_Density_Variability,Average_Time_Between_Attacks,Average_Time_Between_Attacks_for_Each_Voice,Variability_of_Time_Between_Attacks,Average_Variability_of_Time_Between_Attacks_for_Each_Voice,Minimum_Note_Duration,Maximum_Note_Duration,Average_Note_Duration,Variability_of_Note_Durations,Amount_of_Staccato,Number_of_Strong_Rhythmic_Pulses,Number_of_Moderate_Rhythmic_Pulses,Number_of_Relatively_Strong_Rhythmic_Pulses,Strongest_Rhythmic_Pulse,Second_Strongest_Rhythmic_Pulse,Harmonicity_of_Two_Strongest_Rhythmic_Pulses,Strength_of_Strongest_Rhythmic_Pulse,Strength_of_Second_Strongest_Rhythmic_Pulse,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses,Rhythmic_Variability,Rhythmic_Looseness,Polyrhythms
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\k_rool_fight_intro.mid",8.0, 6.0, 4.0, 3.0, 15.0, 0.0, 0.51, 0.49, 2.0, 2.0, 72.0, 3.87, 76.0, 4.0, 0.26, 0.32, 0.8846, 1.0, 4.0, 3.0, 4.407, 2.643, 2.367, 0.3472, -0.1476, 1.584, 5.207, 4.927, 9.56, 0.0, 67.0, 7.0, 77.0, 5.0, 0.0, 2.182, 5.0, 3.0, 0.4242, 0.381, 0.7273, 0.4242, 0.0202, 0.1414, 0.2828, 0.101, 0.0, 0.0101, 0.0303, 0.0, 0.0101, 0.0, 1.333, 0.0, 0.4737, 1.118, 4.176, 2.356, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.031, 1.031, 0.5257, 7.0, 5.0, 2.0, 0.0, 0.63, 0.97, 0.07, 0.03, 0.27, 0.5, 6.0, 0.815, 0.5, 0.63, 0.381, 1.0, 0.9683, 0.9759, 29.67, 4.167, 1.0, 8.095, 0.04281, 0.01458, 0.04137, 0.2037, 0.2037, 0.2037, 1.031, 1.031, 0.5122, 0.5122, 0.5146, 0.5146, 0.1682, 0.1682, 0.0, 4.0, 10.0, 6.0, 60.0, 40.0, 1.5, 0.2248, 0.1745, 1.288, 0.3993, 0.02888, 0.0, 0.5, 200.0, 200.0, 0.0, 29.09, 3.438, 1.075, 0.2903, 0.2903, 0.2924, 0.2924, 0.1456, 1.763, 0.2317, 0.285, 0.0, 4.0, 13.0, 9.0, 100.0, 50.0, 2.0, 0.1384, 0.1198, 1.155, 0.2583, 0.02239, 0.0, 0.3333
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\Dragonball_Z_-_Trunks'_Theme.mid",24.0, 10.0, 5.0, 1.0, 46.0, 0.17, 0.74, 0.09, 3.0, 3.0, 62.0, 6.05, 64.0, 9.0, 0.15, 0.23, 0.7333, 0.8261, 4.0, 2.0, 10.13, 3.888, 2.367, -0.53, -0.733, 0.4436, 6.309, 4.843, 7.464, 0.0, 43.0, 7.0, 43.0, 7.0, 0.0, 5.313, 4.0, 5.0, 0.3232, 0.4062, 0.5455, 0.3232, 0.05051, 0.1717, 0.1616, 0.1313, 0.0, 0.0303, 0.0404, 0.0202, 0.0101, 0.1111, 0.7778, 0.01, 0.5522, 1.489, 10.87, 3.134, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.796, 1.796, 0.7309, 5.0, 5.0, 1.0, 0.8, 0.8, 0.2, 0.01, 0.0, 0.05, 0.25, 2.0, 0.405, 0.25, 0.8, 0.175, 3.0, 0.3348, 1.389, 11.44, 7.143, 1.0, 13.13, 0.07, 0.08333, 0.0307, 0.1587, 0.1587, 0.1587, 4.0, 4.0, 1.767, 1.767, 0.3333, 0.3333, 2.04, 2.04, 0.0, 8.0, 8.0, 8.0, 120.0, 60.0, 2.0, 0.1486, 0.1351, 1.1, 0.2838, 0.02738, 0.0, 0.375, 160.0, 160.0, 0.0, 20.88, 4.79, 2.647, 0.1941, 0.1941, 0.1866, 0.1866, 0.125, 0.75, 0.1756, 0.113, 0.0, 5.0, 10.0, 10.0, 160.0, 80.0, 2.0, 0.1227, 0.1116, 1.1, 0.2343, 0.02436, 0.0, 0.3
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\Kai2Xg1.mid",5.0, 4.0, 4.0, 2.0, 17.0, 0.21, 0.79, 0.0, 3.0, 2.0, 56.0, 4.7, 56.0, 0.0, 0.32, 0.32, 1.0, 1.0, 4.0, 8.0, 3.221, 3.404, 4.54, 0.2794, -0.2644, -2.101, 10.16, 4.683, 4.403, 0.0, 60.0, 0.0, 53.0, 5.0, 0.0, 0.899, 1.0, 17.0, 0.899, 0.04494, 0.9394, 0.899, 0.0, 0.0101, 0.0404, 0.0101, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0404, 1.0, 0.0, 0.4, 1.667, 13.67, 1.022, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.783, 1.783, 0.8004, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25, 0.25, 0.25, 0.25, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 100.0, 100.0, 0.0, 0.0, 0.0, 0.0, 0.5542, 0.5542, 0.5542, 4.0, 4.0, 0.3298, 0.3298, 0.25, 0.25, 0.544, 0.544, 0.0, 5.0, 10.0, 5.0, 120.0, 80.0, 1.5, 0.1962, 0.1919, 1.022, 0.3881, 0.03265, 0.0, 0.6, 149.0, 149.0, 4.266E-11, 22.58, 4.428, 0.6341, 0.2092, 0.2092, 0.1541, 0.1541, 0.1007, 0.1007, 0.1007, 1.255E-16, 0.0, 6.0, 6.0, 6.0, 149.0, 100.0, 1.49, 0.1634, 0.1599, 1.022, 0.3233, 0.02935, 0.0, 0.1667
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\kbb-boss.mid",21.0, 12.0, 4.0, 1.0, 58.0, 0.04, 0.26, 0.7, 3.0, 2.0, 80.0, 6.57, 70.0, 10.0, 0.16, 0.31, 1.0, 0.5161, 19.0, 5.0, 11.59, 3.488, 3.951, -0.8774, -1.23, -1.435, 7.727, 5.303, 5.164, 0.0, 97.0, 1.0, 91.0, 7.0, 2.0, 6.343, 4.0, 1.0, 0.303, 0.6, 0.3131, 0.1515, 0.1818, 0.4848, 0.0303, 0.1212, 0.0, 0.07071, 0.0, 0.0202, 0.0, 0.1212, 0.5, 0.0, 0.5357, 2.0, 14.88, 4.241, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.802, 1.802, 1.065, 7.0, 4.0, 1.0, 0.71, 0.83, 0.23, 0.06, 0.0, 0.11, 0.25, 4.0, 0.56, 0.25, 0.71, 0.169, 1.0, 0.8891, 1.046, 17.53, 2.381, 1.0, 3.29, 0.02092, 0.0, 0.04596, 0.02868, 0.02868, 0.02868, 0.25, 0.25, 0.2143, 0.2143, 0.25, 0.25, 0.06099, 0.06099, 0.0, 0.0, 20.0, 11.0, 120.0, 159.0, 1.325, 0.09839, 0.09839, 1.0, 0.1968, 0.01986, 0.0, 0.2727, 150.0, 150.0, 0.0, 22.2, 4.505, 1.874, 0.2199, 0.2199, 0.3569, 0.3569, 0.08667, 1.6, 0.2156, 0.3562, 0.71, 0.0, 21.0, 14.0, 149.0, 198.0, 1.329, 0.08501, 0.08501, 1.0, 0.17, 0.01782, 0.0, 0.07143
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\BL_ghgs_usualbattle.mid",5.0, 3.0, 2.0, 2.0, 38.0, 0.02, 0.02, 0.96, 1.0, 2.0, 88.0, 6.14, 91.0, 7.0, 0.54, 0.55, 0.7778, 0.8, 2.0, 2.0, 7.092, 1.035, 4.975, -0.973, -2.493, 2.665, 26.64, 4.696, 4.209, 0.0, 53.0, 5.0, 53.0, 5.0, 0.0, 0.9697, 2.0, 2.0, 0.8384, 0.1687, 0.8384, 0.8384, 0.0, 0.1414, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0202, 0.0, 0.0, 0.5625, 1.455, 5.273, 1.894, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 3.433, 3.433, 0.4395, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.125, 0.125, 0.125, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 100.0, 100.0, 0.0, 0.0, 0.0, 0.0, 0.5708, 0.5708, 0.5708, 1.25, 1.25, 0.1679, 0.1679, 0.125, 0.125, 0.1742, 0.1742, 0.0, 0.0, 13.0, 10.0, 160.0, 120.0, 1.333, 0.09838, 0.09722, 1.012, 0.1956, 0.02219, 0.0, 0.3, 136.0, 135.6, 1.154E-11, 12.89, 7.76, 0.7756, 0.1231, 0.1231, 0.06022, 0.06022, 0.05531, 0.05531, 0.05531, 9.763E-17, 1.0, 0.0, 14.0, 11.0, 181.0, 136.0, 1.331, 0.08891, 0.08787, 1.012, 0.1768, 0.02075, 0.0, 0.09091
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\kdedede.mid",20.0, 9.0, 4.0, 2.0, 41.0, 0.38, 0.52, 0.1, 2.0, 2.0, 58.0, 4.65, 51.0, 1.0, 0.11, 0.26, 1.0, 0.8462, 12.0, 2.0, 8.759, 3.424, 2.222, -0.161, 1.446, 0.4726, 5.669, 5.011, 6.745, 0.0, 46.0, 10.0, 66.0, 6.0, 2.0, 7.919, 2.0, 10.0, 0.2626, 0.3462, 0.3737, 0.05051, 0.0202, 0.2828, 0.1313, 0.05051, 0.0404, 0.0303, 0.09091, 0.0303, 0.09091, 0.202, 1.167, 0.05, 0.5745, 1.567, 12.58, 4.627, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.731, 1.731, 0.8622, 8.0, 6.0, 2.0, 0.5, 0.81, 0.48, 0.02, 0.0, 0.05, 0.125, 4.0, 0.5038, 0.25, 0.39, 0.7949, 1.0, 0.5667, 0.01985, 34.3, 1.493, 1.0, 1.211, 0.05646, 0.05417, 0.04441, 0.117, 0.117, 0.117, 0.4938, 0.4938, 0.2077, 0.2077, 0.1688, 0.1688, 0.1118, 0.1118, 0.0, 0.0, 18.0, 18.0, 40.0, 49.0, 1.225, 0.03426, 0.03426, 1.0, 0.06852, 0.007518, 17.56, 0.2778, 170.0, 170.0, 6.935E-11, 20.39, 4.903, 2.912, 0.2038, 0.2038, 0.199, 0.199, 0.01691, 1.327, 0.1801, 0.1903, 0.29, 0.0, 19.0, 19.0, 43.0, 46.0, 1.07, 0.03187, 0.03035, 1.05, 0.06222, 0.006931, 16.21, 0.2632
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\DBZLSW_Battle_Theme.mid",14.0, 7.0, 6.0, 1.0, 45.0, 0.03, 0.31, 0.66, 5.0, 3.0, 74.0, 6.57, 71.0, 11.0, 0.19, 0.24, 0.7895, 0.75, 4.0, 3.0, 7.267, 3.415, 2.105, -0.3096, 0.5007, -0.4133, 13.48, 4.932, 4.974, 0.0, 71.0, 11.0, 71.0, 11.0, 4.0, 5.939, 5.0, 1.0, 0.2424, 0.6667, 0.4444, 0.0, 0.1414, 0.2929, 0.404, 0.1414, 0.0404, 0.0202, 0.0202, 0.0, 0.0, 0.08081, 0.6667, 0.0, 0.6162, 1.904, 11.19, 5.87, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.921, 2.921, 1.503, 2.0, 3.0, 1.0, 0.76, 0.87, 0.24, 0.0, 0.0, 0.13, 0.25, 0.75, 0.3425, 0.25, 0.76, 0.1711, 2.0, 0.1764, 1.573, 7.2, 7.692, 3.0, 17.04, 0.01042, 0.01042, 1.22E-17, 0.03012, 0.03012, 0.03012, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 10.0, 10.0, 158.0, 80.0, 1.975, 0.1121, 0.1069, 1.049, 0.219, 0.02425, 0.0, 0.2, 160.0, 160.0, 0.0, 12.84, 7.788, 1.059, 0.1249, 0.1249, 0.06641, 0.06641, 0.08984, 0.2773, 0.1245, 0.06616, 0.76, 0.0, 13.0, 13.0, 106.0, 159.0, 1.5, 0.08436, 0.08128, 1.038, 0.1656, 0.02105, 0.0, 0.2308
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\kbb-dedede.mid",22.0, 12.0, 4.0, 0.0, 58.0, 0.02, 0.54, 0.44, 3.0, 4.0, 67.0, 5.96, 62.0, 2.0, 0.15, 0.17, 0.8, 0.7647, 6.0, 5.0, 11.75, 3.504, 3.395, -0.47, -0.8903, 0.4242, 6.75, 4.715, 4.74, 0.0, 73.0, 1.0, 73.0, 1.0, 2.0, 6.0, 4.0, 4.0, 0.202, 0.95, 0.303, 0.0101, 0.1616, 0.3636, 0.2121, 0.07071, 0.1919, 0.0303, 0.0, 0.0, 0.0404, 0.08081, 0.3125, 0.01, 0.5306, 1.661, 9.966, 5.889, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.607, 2.607, 0.9465, 6.0, 6.0, 1.0, 0.86, 0.92, 0.13, 0.03, 0.0, 0.06, 0.25, 3.0, 0.3675, 0.25, 0.86, 0.06977, 1.0, 0.409, 0.862, 28.27, 4.348, 1.0, 10.47, 0.01358, 0.0, 0.03487, 0.06517, 0.06517, 0.06517, 1.0, 1.0, 0.35, 0.35, 0.25, 0.25, 0.3687, 0.3687, 0.0, 4.0, 10.0, 10.0, 159.0, 80.0, 1.988, 0.1173, 0.1061, 1.105, 0.2235, 0.02415, 0.0, 0.2, 150.0, 150.0, 0.0, 15.34, 6.517, 3.392, 0.1491, 0.1491, 0.1726, 0.1726, 0.08, 1.2, 0.1434, 0.1663, 0.86, 0.0, 13.0, 13.0, 198.0, 100.0, 1.98, 0.09406, 0.08511, 1.105, 0.1792, 0.021, 0.0, 0.2308
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\kdlboss.mid",7.0, 5.0, 3.0, 2.0, 29.0, 0.02, 0.28, 0.7, 2.0, 2.0, 74.0, 3.57, 77.0, 5.0, 0.51, 0.51, 0.4706, 0.5098, 5.0, 5.0, 4.751, 2.504, 4.919, -1.585, -1.714, -2.665, 25.48, 6.185, 4.434, 0.0, 72.0, 0.0, 77.0, 5.0, 5.0, 4.677, 3.0, 5.0, 0.4545, 0.5556, 0.4646, 0.2525, 0.0202, 0.0202, 0.1616, 0.4545, 0.0, 0.05051, 0.0, 0.0, 0.0, 0.06061, 4.333, 0.06, 0.527, 1.057, 6.543, 2.178, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.676, 2.676, 1.319, 8.0, 5.0, 1.0, 0.92, 0.96, 0.06, 0.02, 0.0, 0.02, 0.125, 4.0, 0.3312, 0.25, 0.81, 0.1358, 1.0, 0.5355, 0.4552, 50.4, 4.545, 1.0, 7.405, 0.02594, 0.02083, 0.02016, 0.1444, 0.1444, 0.1444, 0.7396, 0.7396, 0.3393, 0.3393, 0.2188, 0.2188, 0.2622, 0.2622, 0.0, 0.0, 20.0, 13.0, 41.0, 49.0, 1.195, 0.04636, 0.04238, 1.094, 0.08874, 0.009047, 2.462, 0.4615, 185.0, 185.0, 2.501E-11, 12.12, 8.252, 0.5481, 0.1208, 0.1208, 0.181, 0.181, 0.02027, 1.274, 0.1037, 0.1704, 0.92, 0.0, 19.0, 13.0, 40.0, 42.0, 1.05, 0.04529, 0.03819, 1.186, 0.08348, 0.007861, 5.231, 0.1538
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\kssapfb.mid",6.0, 5.0, 3.0, 2.0, 33.0, 0.05, 0.95, 0.0, 1.0, 3.0, 64.0, 6.08, 67.0, 7.0, 0.46, 0.46, 0.5217, 0.6087, 3.0, 3.0, 6.107, 1.637, 1.937, -1.041, -1.686, -0.2478, 20.31, 6.835, 4.876, 0.0, 67.0, 7.0, 67.0, 7.0, 0.0, 3.253, 2.0, 2.0, 0.6061, 0.2833, 0.6667, 0.6061, 0.06061, 0.2323, 0.06061, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.101, 0.0, 0.01, 0.4872, 2.6, 21.33, 3.667, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.946, 1.946, 0.201, 4.0, 5.0, 3.0, 0.46, 0.87, 0.54, 0.0, 0.0, 0.05, 0.125, 1.0, 0.4037, 0.5, 0.41, 0.6585, 2.0, 0.2537, -1.138, 6.359, 1.538, 1.0, 0.6864, 0.0516, 0.03958, 0.04073, 0.1869, 0.1869, 0.1869, 0.6354, 0.6354, 0.1861, 0.1861, 0.1313, 0.1313, 0.1339, 0.1339, 0.0, 0.0, 18.0, 13.0, 40.0, 49.0, 1.225, 0.04348, 0.04348, 1.0, 0.08696, 0.008304, 7.538, 0.3077, 125.0, 125.0, 0.0, 24.66, 4.054, 0.2329, 0.2456, 0.2456, 0.1182, 0.1182, 0.057, 0.489, 0.2006, 0.1151, 0.27, 0.0, 20.0, 15.0, 41.0, 51.0, 1.244, 0.04367, 0.0393, 1.111, 0.08297, 0.008222, 8.133, 0.2
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\ays3boss.mid",12.0, 9.0, 4.0, 2.0, 21.0, 0.0, 0.14, 0.86, 3.0, 3.0, 77.0, 6.9, 76.0, 4.0, 0.2, 0.21, 0.8, 0.9524, 3.0, 5.0, 4.622, 3.08, 2.834, -0.8438, -0.09741, 0.5293, 6.036, 4.966, 5.831, 0.0, 76.0, 4.0, 76.0, 4.0, 3.0, 3.778, 5.0, 1.0, 0.202, 0.9, 0.5253, 0.06061, 0.1212, 0.303, 0.3636, 0.1111, 0.06061, 0.05051, 0.0, 0.0, 0.0101, 0.0404, 1.25, 0.02, 0.5914, 1.632, 6.456, 6.118, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 0.4902, 0.4902, 0.2523, 6.0, 5.0, 3.0, 0.0, 0.28, 0.54, 0.46, 0.0, 0.38, 0.5, 4.0, 2.04, 0.5, 0.28, 0.9286, 5.0, 1.37, 1.182, 4.592, 1.493, 1.0, 0.975, 0.04, 0.0, 0.1363, 0.01961, 0.01961, 0.01961, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.0, 0.0, 0.0, 5.0, 5.0, 5.0, 48.0, 40.0, 1.2, 0.2414, 0.2241, 1.077, 0.4655, 0.03547, 0.0, 0.2, 160.0, 160.0, 0.0, 76.5, 1.307, 0.5901, 0.7572, 0.7572, 0.5463, 0.5463, 0.1875, 1.5, 0.75, 0.5056, 0.0, 6.0, 7.0, 6.0, 40.0, 64.0, 1.6, 0.3061, 0.1429, 2.143, 0.449, 0.03265, 0.0, 0.3333
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\KickleCubicleBoss.mid",9.0, 6.0, 3.0, 3.0, 39.0, 0.01, 0.0, 0.99, 2.0, 2.0, 83.0, 5.19, 83.0, 4.0, 0.25, 0.31, 1.0, 0.871, 3.0, 2.0, 5.311, 3.584, 2.212, -1.384, 0.9962, 0.5562, 23.16, 5.253, 8.716, 0.0, 83.0, 11.0, 77.0, 5.0, 2.0, 3.354, 4.0, 3.0, 0.3535, 0.6857, 0.2424, 0.0303, 0.1414, 0.4949, 0.202, 0.2424, 0.0, 0.0, 0.0, 0.0, 0.0101, 0.0202, 0.0, 0.03, 0.6667, 1.714, 5.429, 3.868, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.71, 1.71, 0.7231, 7.0, 8.0, 1.0, 0.86, 0.91, 0.13, 0.02, 0.0, 0.04, 0.125, 3.0, 0.355, 0.25, 0.82, 0.06098, 1.0, 0.3789, 0.8314, 33.7, 5.0, 1.0, 17.65, 0.01842, 0.01458, 0.01887, 0.4094, 0.4094, 0.4094, 2.0, 2.0, 0.2888, 0.2888, 0.2646, 0.2646, 0.1933, 0.1933, 0.0, 5.0, 5.0, 5.0, 120.0, 60.0, 2.0, 0.1955, 0.191, 1.024, 0.3865, 0.03313, 0.0, 0.6, 208.0, 208.0, 4.292E-11, 16.87, 5.927, 1.151, 0.1629, 0.1629, 0.1037, 0.1037, 0.03185, 0.8612, 0.09964, 0.1101, 0.84, 8.0, 8.0, 8.0, 52.0, 104.0, 2.0, 0.1214, 0.1214, 1.0, 0.2429, 0.02588, 0.0, 0.25
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\KidNiki-Boss.mid",12.0, 9.0, 3.0, 2.0, 45.0, 0.08, 0.66, 0.26, 3.0, 2.0, 68.0, 6.95, 69.0, 9.0, 0.32, 0.32, 0.625, 0.875, 1.0, 1.0, 8.903, 3.574, 3.647, -0.5829, -1.721, 1.818, 14.28, 5.182, 4.579, 0.0, 74.0, 2.0, 34.0, 10.0, 1.0, 5.293, 2.0, 1.0, 0.404, 0.7, 0.3434, 0.2828, 0.404, 0.4848, 0.06061, 0.0, 0.0, 0.0, 0.0202, 0.0, 0.0, 0.1515, 2.0, 0.0, 0.4366, 1.775, 12.15, 2.648, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 0.926, 0.926, NaN, 4.0, 2.0, 1.0, 0.0, 0.92, 1.0, 0.08, 0.0, 0.0, 0.5, 2.0, 0.62, 0.5, 0.92, 0.08696, 4.0, 0.409, 0.8802, 14.23, 33.33, 40.0, 22.74, 0.008333, 0.008333, 5.23E-18, 0.4336, 0.4336, 0.4336, 8.0, 8.0, 0.6056, 0.6056, 0.5083, 0.5083, 0.8538, 0.8538, 0.0, 3.0, 5.0, 3.0, 60.0, 120.0, 2.0, 0.3121, 0.2872, 1.086, 0.5993, 0.04027, 0.0, 0.6667, 292.0, 292.0, 9.01E-11, 22.19, 4.507, 0.991, 0.2048, 0.2048, 0.07114, 0.07114, 0.101, 0.4092, 0.1257, 0.08404, 0.0, 6.0, 12.0, 6.0, 146.0, 73.0, 2.0, 0.1495, 0.146, 1.024, 0.2955, 0.02697, 0.0, 0.3333
